Experiment Name,Well Name,Cluster ID,Cluster Area (um^2),Number of Nuclei,Cluster Mean Intenisty,Cluster Perimeter (um),Cluster Convex Hull (um),Cluster Convex Hull to Perimeter Ratio,Cluster Distance from Well Edge (um)
110520_proxOrg_FFU,C05,28,983.5047,2,688.1521,137.9159,130.6764,0.9475,373.1185
,,,,,,,,,
110520_proxOrg_FFU,C05,29,7527.4693,0,528.3808,380.6575,341.4791,0.8971,408.5955
,,,,,,,,,
110520_proxOrg_FFU,C05,30,530.4899,0,541.1684,85.4293,84.0852,0.9843,1064.2794
,,,,,,,,,
110520_proxOrg_FFU,C05,31,1721.1332,0,526.4786,158.4107,152.8644,0.965,618.8914
,,,,,,,,,
110520_proxOrg_FFU,C05,32,881.8185,0,534.0061,113.5845,110.4536,0.9724,575.203
,,,,,,,,,
110520_proxOrg_FFU,C05,33,4207.334,5,635.6815,345.48,308.3593,0.8926,156.1541
,,,,,,,,,
110520_proxOrg_FFU,C05,34,14064.4396,11,657.782,639.4929,500.7293,0.783,280.6519
,,,,,,,,,
110520_proxOrg_FFU,C05,35,3959.3057,7,781.3753,337.0035,294.4629,0.8738,131.7752
,,,,,,,,,
110520_proxOrg_FFU,C05,36,1211.6261,0,525.7145,135.0861,131.291,0.9719,270.8223
,,,,,,,,,
110520_proxOrg_FFU,C05,37,2358.6895,1,541.4361,203.0589,190.9366,0.9403,931.5666
,,,,,,,,,
110520_proxOrg_FFU,C05,38,1215.9303,0,738.4159,146.0671,141.3398,0.9676,237.2455
,,,,,,,,,
110520_proxOrg_FFU,C05,39,1311.1602,1,698.7403,137.3388,133.5804,0.9726,564.8728
,,,,,,,,,
110520_proxOrg_FFU,C05,40,7761.509,10,658.2671,565.5785,438.8701,0.776,463.9419
,,,,,,,,,
110520_proxOrg_FFU,C05,41,8690.1354,9,763.9342,558.8816,437.6799,0.7831,945.2364
,,,,,,,,,
110520_proxOrg_FFU,C05,42,4733.5198,1,645.3639,343.4486,310.0459,0.9027,142.3989
,,,,,,,,,
110520_proxOrg_FFU,C05,43,2211.8095,1,668.9533,191.7957,185.3066,0.9662,180.2604
,,,,,,,,,
110520_proxOrg_FFU,C05,44,1772.2453,1,793.4247,161.271,156.0447,0.9676,122.9651
,,,,,,,,,
110520_proxOrg_FFU,C05,45,518.6534,1,575.3558,93.2677,90.5211,0.9706,37.3916
,,,,,,,,,
110520_proxOrg_FFU,C05,46,4492.4858,3,680.8061,291.5696,267.1493,0.9162,153.2743
,,,,,,,,,
110520_proxOrg_FFU,C05,47,2594.3433,2,667.0823,215.0466,204.4031,0.9505,190.2792
,,,,,,,,,
110520_proxOrg_FFU,C05,48,1435.4434,4,780.3111,180.9802,173.6895,0.9597,327.6601
,,,,,,,,,
110520_proxOrg_FFU,C05,49,4318.7046,2,592.5762,304.1218,285.8779,0.94,122.3912
,,,,,,,,,
110520_proxOrg_FFU,C05,50,1645.272,0,558.0409,151.6096,147.2944,0.9715,267.9336
,,,,,,,,,
110520_proxOrg_FFU,C05,51,22805.6871,19,626.698,1246.6634,773.7093,0.6206,266.6189
,,,,,,,,,
110520_proxOrg_FFU,C05,52,526.7238,0,497.6456,101.3883,99.165,0.9781,37.974
,,,,,,,,,
110520_proxOrg_FFU,C06,1,2714.8603,5,995.8494,280.6014,257.4163,0.9174,17.1898
,,,,,,,,,
110520_proxOrg_FFU,C06,2,2072.4617,2,609.9315,207.6811,197.4411,0.9507,14.3706
,,,,,,,,,
110520_proxOrg_FFU,C06,3,3156.0385,1,523.7741,264.5686,259.1218,0.9794,16.7439
,,,,,,,,,
110520_proxOrg_FFU,C06,4,1265.9664,2,514.643,160.7065,146.4696,0.9114,72.7842
,,,,,,,,,
110520_proxOrg_FFU,C06,5,14024.088,22,693.7645,762.009,533.9662,0.7007,44.2719
,,,,,,,,,
110520_proxOrg_FFU,C06,6,533.18,1,577.0545,92.838,91.0467,0.9807,109.2628
,,,,,,,,,
110520_proxOrg_FFU,C06,7,680.5981,2,851.7984,97.8467,96.246,0.9836,62.2127
,,,,,,,,,
110520_proxOrg_FFU,C06,8,1498.93,4,689.5574,186.4311,163.2404,0.8756,36.2243
,,,,,,,,,
110520_proxOrg_FFU,C06,9,7605.4825,17,704.557,422.4454,364.1961,0.8621,124.2847
,,,,,,,,,
110520_proxOrg_FFU,C06,10,1973.4656,1,753.6284,180.7411,173.0024,0.9572,438.3101
,,,,,,,,,
110520_proxOrg_FFU,C06,11,804.3433,2,609.2241,104.8563,102.9484,0.9818,43.6384
,,,,,,,,,
110520_proxOrg_FFU,C06,12,1131.9988,0,596.5043,132.6555,129.2997,0.9747,211.302
,,,,,,,,,
110520_proxOrg_FFU,C06,13,1019.0141,1,507.7819,195.4417,171.455,0.8773,263.8565
,,,,,,,,,
110520_proxOrg_FFU,C06,14,546.6306,0,609.2431,108.3242,106.1134,0.9796,259.4159
,,,,,,,,,
110520_proxOrg_FFU,C06,15,1447.8179,1,631.3612,152.2605,149.3413,0.9808,238.5755
,,,,,,,,,
110520_proxOrg_FFU,C06,16,10363.3846,13,636.362,642.7955,444.3234,0.6912,167.0047
,,,,,,,,,
110520_proxOrg_FFU,C06,17,635.4043,1,757.4886,96.3797,94.9009,0.9847,15.5792
,,,,,,,,,
110520_proxOrg_FFU,C06,18,27190.5685,43,677.8517,1883.0749,889.1271,0.4722,649.3748
,,,,,,,,,
110520_proxOrg_FFU,C06,19,11591.1514,10,719.597,656.2808,515.2651,0.7851,507.2553
,,,,,,,,,
110520_proxOrg_FFU,C06,20,1683.4716,1,723.5455,220.9883,207.3269,0.9382,562.0952
,,,,,,,,,
110520_proxOrg_FFU,C06,21,1327.3009,0,519.7718,168.4407,156.8683,0.9313,17.9598
,,,,,,,,,
110520_proxOrg_FFU,C06,22,613.3454,3,590.4956,106.9309,105.1304,0.9832,148.6932
,,,,,,,,,
110520_proxOrg_FFU,C06,23,3453.5648,3,611.2863,316.1095,291.6038,0.9225,710.611
,,,,,,,,,
110520_proxOrg_FFU,C06,24,682.2122,1,914.7981,96.9136,95.6006,0.9865,288.8876
,,,,,,,,,
110520_proxOrg_FFU,C06,25,10736.772,13,640.536,694.7534,536.3765,0.772,99.986
,,,,,,,,,
110520_proxOrg_FFU,C06,26,547.1686,3,702.822,86.5404,85.9118,0.9927,179.3936
,,,,,,,,,
110520_proxOrg_FFU,C06,27,2431.3225,1,525.2611,206.748,193.849,0.9376,301.0481
,,,,,,,,,
110520_proxOrg_FFU,C06,28,13457.5505,14,656.9086,809.726,553.7791,0.6839,411.2018
,,,,,,,,,
110520_proxOrg_FFU,C06,29,3904.9655,1,675.0562,257.399,245.4223,0.9535,300.6929
,,,,,,,,,
110520_proxOrg_FFU,C06,30,511.6592,3,583.3176,87.6819,86.3929,0.9853,515.0934
,,,,,,,,,
110520_proxOrg_FFU,C06,31,4592.0199,5,640.1299,414.1342,346.2153,0.836,259.5881
,,,,,,,,,
110520_proxOrg_FFU,C06,32,1099.1795,3,880.5311,126.9655,123.1365,0.9698,605.1718
,,,,,,,,,
110520_proxOrg_FFU,C06,33,756.9973,0,528.376,136.1972,122.0193,0.8959,558.4159
,,,,,,,,,
110520_proxOrg_FFU,C06,34,10275.687,12,814.7731,456.5602,416.0351,0.9112,501.1015
,,,,,,,,,
110520_proxOrg_FFU,C06,35,1767.4031,5,654.2311,176.6529,169.125,0.9574,44.0765
,,,,,,,,,
110520_proxOrg_FFU,C06,36,885.5846,2,587.0182,114.0879,111.6249,0.9784,26.9526
,,,,,,,,,
110520_proxOrg_FFU,C06,37,793.0448,1,760.6221,111.2277,108.6306,0.9767,21.569
,,,,,,,,,
110520_proxOrg_FFU,C06,38,1762.0229,0,521.3411,175.2291,161.8841,0.9238,60.7519
,,,,,,,,,
110520_proxOrg_FFU,C06,39,7277.289,9,680.5191,490.5403,438.7173,0.8944,318.0272
,,,,,,,,,
110520_proxOrg_FFU,C06,40,2206.9673,1,586.8108,188.3889,181.547,0.9637,298.8164
,,,,,,,,,
110520_proxOrg_FFU,C06,41,21922.7926,26,615.3718,1398.0519,794.5313,0.5683,332.1123
,,,,,,,,,
110520_proxOrg_FFU,C06,42,42419.8263,42,627.3522,1847.3203,1096.8693,0.5938,213.6839
,,,,,,,,,
110520_proxOrg_FFU,C07,1,30113.6434,47,677.8248,1044.6166,761.2993,0.7288,255.3324
,,,,,,,,,
110520_proxOrg_FFU,C07,2,1756.1046,1,609.0659,181.7047,175.9622,0.9684,184.379
,,,,,,,,,
110520_proxOrg_FFU,C07,3,46933.833,61,620.7181,1629.7515,953.4305,0.585,315.1186
,,,,,,,,,
110520_proxOrg_FFU,C07,4,1679.1674,2,539.2047,160.2768,155.7233,0.9716,434.7335
,,,,,,,,,
110520_proxOrg_FFU,C07,5,7321.4068,5,763.0241,518.7387,403.4537,0.7778,478.7789
,,,,,,,,,
110520_proxOrg_FFU,C07,6,862.4497,0,519.1404,108.7539,106.7782,0.9818,745.3563
,,,,,,,,,
110520_proxOrg_FFU,C07,7,19098.7138,20,620.7064,1125.4058,792.1745,0.7039,299.344
,,,,,,,,,
110520_proxOrg_FFU,C07,8,27971.2388,39,621.3226,1192.4455,796.9901,0.6684,102.401
,,,,,,,,,
110520_proxOrg_FFU,C07,9,172.1671,0,727.8438,53.2722,53.8182,1.0102,4.1122
,,,,,,,,,
110520_proxOrg_FFU,C07,10,14525.5247,27,631.7533,685.2216,537.5778,0.7845,425.4232
,,,,,,,,,
110520_proxOrg_FFU,C07,11,1720.5952,2,645.2179,165.1381,159.6438,0.9667,410.3167
,,,,,,,,,
110520_proxOrg_FFU,C07,12,506.2789,1,545.9288,84.6437,83.459,0.986,368.8232
,,,,,,,,,
110520_proxOrg_FFU,C07,13,25371.5152,29,631.565,992.6155,738.9191,0.7444,271.7501
,,,,,,,,,
110520_proxOrg_FFU,C07,14,1090.5711,2,665.4065,126.0324,123.2599,0.978,315.9726
,,,,,,,,,
110520_proxOrg_FFU,C07,15,4681.3316,5,604.5081,330.0981,307.6242,0.9319,357.9074
,,,,,,,,,
110520_proxOrg_FFU,C07,16,677.908,1,706.1476,100.2036,98.01,0.9781,217.9305
,,,,,,,,,
110520_proxOrg_FFU,C07,17,1770.6312,2,591.8277,169.7907,162.0584,0.9545,251.8371
,,,,,,,,,
110520_proxOrg_FFU,C07,18,4019.5642,5,676.9573,274.0699,254.9504,0.9302,398.237
,,,,,,,,,
110520_proxOrg_FFU,C07,19,44988.3445,42,573.9309,2076.086,1032.7573,0.4975,249.9496
,,,,,,,,,
110520_proxOrg_FFU,C07,20,648.8548,3,522.2952,119.778,116.2069,0.9702,238.6345
,,,,,,,,,
110520_proxOrg_FFU,C07,21,851.6892,0,517.5237,110.4726,107.9951,0.9776,487.2853
,,,,,,,,,
110520_proxOrg_FFU,C07,22,37984.3709,35,590.7406,1744.3607,1034.7752,0.5932,622.4927
,,,,,,,,,
110520_proxOrg_FFU,C07,23,6255.5847,4,623.6072,338.145,316.8372,0.937,669.5276
,,,,,,,,,
110520_proxOrg_FFU,C07,24,16541.4941,19,600.9329,831.098,670.541,0.8068,822.0613
,,,,,,,,,
110520_proxOrg_FFU,C07,25,1861.019,0,605.2342,170.0856,165.578,0.9735,462.7145
,,,,,,,,,
110520_proxOrg_FFU,C07,26,570.3036,1,684.9726,91.549,90.7103,0.9908,393.9609
,,,,,,,,,
110520_proxOrg_FFU,C07,27,1504.3102,0,574.1438,173.5409,166.1077,0.9572,475.7088
,,,,,,,,,
110520_proxOrg_FFU,C07,28,8795.5877,6,674.4351,424.3421,383.0556,0.9027,40.5897
,,,,,,,,,
110520_proxOrg_FFU,C07,29,815.1037,0,528.9056,110.8285,108.6122,0.98,886.8435
,,,,,,,,,
110520_proxOrg_FFU,C07,30,924.3222,0,593.9208,115.9846,113.7164,0.9804,636.9557
,,,,,,,,,
110520_proxOrg_FFU,C07,31,12107.1147,16,654.7052,585.7479,478.7194,0.8173,166.4176
,,,,,,,,,
110520_proxOrg_FFU,C07,32,33163.1535,30,580.8379,1777.8932,1016.2778,0.5716,154.4261
,,,,,,,,,
110520_proxOrg_FFU,C07,33,2240.3246,2,585.482,208.4235,197.8587,0.9493,50.9926
,,,,,,,,,
110520_proxOrg_FFU,C07,34,1286.4112,1,667.4375,141.4881,136.8336,0.9671,113.6729
,,,,,,,,,
110520_proxOrg_FFU,C07,35,38085.519,36,603.1424,1666.3833,987.7551,0.5928,112.6247
,,,,,,,,,
110520_proxOrg_FFU,C07,36,3701.5931,8,551.732,244.3129,233.0491,0.9539,174.5873
,,,,,,,,,
110520_proxOrg_FFU,C07,37,1196.0235,0,531.2155,129.1139,126.4672,0.9795,147.4674
,,,,,,,,,
110520_proxOrg_FFU,C07,38,927.0123,0,544.4869,133.9751,129.0937,0.9636,149.0888
,,,,,,,,,
110520_proxOrg_FFU,C07,39,930.7785,0,524.1243,116.3406,113.231,0.9733,190.5403
,,,,,,,,,
110520_proxOrg_FFU,C07,40,2340.3968,0,519.3244,189.6779,182.2855,0.961,242.9488
,,,,,,,,,
110520_proxOrg_FFU,C07,41,745.1608,0,511.6412,194.834,159.7533,0.8199,247.7703
,,,,,,,,,
110520_proxOrg_FFU,C07,42,1138.4551,0,519.4452,126.5358,122.4733,0.9679,97.0475
,,,,,,,,,
110520_proxOrg_FFU,C08,1,653.697,0,572.5679,96.6314,95.2826,0.986,233.8326
,,,,,,,,,
110520_proxOrg_FFU,C08,2,16200.926,9,637.6553,589.2895,519.3901,0.8814,251.6699
,,,,,,,,,
110520_proxOrg_FFU,C08,3,7183.6731,9,729.7695,505.0576,412.9269,0.8176,454.3129
,,,,,,,,,
110520_proxOrg_FFU,C08,4,48063.1417,41,616.0076,1654.3219,996.5873,0.6024,673.3393
,,,,,,,,,
110520_proxOrg_FFU,C08,5,17393.1833,35,704.0884,1111.5214,841.623,0.7572,417.2743
,,,,,,,,,
110520_proxOrg_FFU,C08,6,1121.2384,2,588.6252,160.7371,148.0562,0.9211,330.9191
,,,,,,,,,
110520_proxOrg_FFU,C08,7,774.752,1,551.1833,128.402,124.8211,0.9721,523.1525
,,,,,,,,,
110520_proxOrg_FFU,C08,8,20449.6877,15,629.2477,1327.3231,727.3552,0.548,765.9473
,,,,,,,,,
110520_proxOrg_FFU,C08,9,1012.5579,0,575.9554,122.9942,118.0783,0.96,826.8417
,,,,,,,,,
110520_proxOrg_FFU,C08,10,53410.0068,40,644.8503,1661.3315,1095.4486,0.6594,898.7469
,,,,,,,,,
110520_proxOrg_FFU,C08,11,1736.7358,1,582.583,169.895,162.4715,0.9563,962.8298
,,,,,,,,,
110520_proxOrg_FFU,C08,12,2682.0409,9,527.0628,261.0575,226.1279,0.8662,856.4778
,,,,,,,,,
110520_proxOrg_FFU,C08,13,15483.7423,4,656.8002,745.7119,595.3144,0.7983,62.5784
,,,,,,,,,
110520_proxOrg_FFU,C08,14,3210.9168,7,798.0501,252.1818,236.154,0.9364,244.8169
,,,,,,,,,
110520_proxOrg_FFU,C08,15,10601.7284,14,691.6583,692.9863,491.4911,0.7092,425.2956
,,,,,,,,,
110520_proxOrg_FFU,C08,16,2629.3147,2,632.4665,213.5796,205.8325,0.9637,335.7426
,,,,,,,,,
110520_proxOrg_FFU,C08,17,2474.9024,1,613.9537,293.5095,245.3473,0.8359,639.1687
,,,,,,,,,
110520_proxOrg_FFU,C08,18,2224.722,0,520.3362,184.2396,176.6151,0.9586,470.8046
,,,,,,,,,
110520_proxOrg_FFU,C08,19,59113.5807,59,633.2866,2073.213,1160.5148,0.5598,704.2205
,,,,,,,,,
110520_proxOrg_FFU,C08,20,1451.046,1,572.1694,149.6824,144.3931,0.9647,962.2479
,,,,,,,,,
110520_proxOrg_FFU,C08,21,1046.9913,0,604.2559,142.8508,135.487,0.9485,351.3489
,,,,,,,,,
110520_proxOrg_FFU,C08,22,517.0394,2,567.025,85.681,84.6324,0.9878,377.1247
,,,,,,,,,
110520_proxOrg_FFU,C08,23,745.1608,0,534.0448,105.0342,103.2975,0.9835,462.1901
,,,,,,,,,
110520_proxOrg_FFU,C08,24,4875.5576,1,708.6795,341.5519,304.727,0.8922,773.176
,,,,,,,,,
110520_proxOrg_FFU,C08,25,13726.5617,9,698.1788,776.9233,649.3279,0.8358,651.5358
,,,,,,,,,
110520_proxOrg_FFU,C08,26,33673.1986,20,638.6864,1382.3193,950.2766,0.6875,369.4262
,,,,,,,,,
110520_proxOrg_FFU,C08,27,1002.3355,0,528.263,135.6201,128.1907,0.9452,93.7509
,,,,,,,,,
110520_proxOrg_FFU,C08,28,4042.6992,1,755.1718,280.8404,266.9596,0.9506,800.2224
,,,,,,,,,
110520_proxOrg_FFU,C08,29,1233.685,1,554.3188,166.6788,156.3304,0.9379,209.5128
,,,,,,,,,
110520_proxOrg_FFU,C08,30,848.4611,0,515.967,115.5549,110.6742,0.9578,217.7465
,,,,,,,,,
110520_proxOrg_FFU,C08,31,3942.089,2,686.4799,417.0808,377.4874,0.9051,24.7218
,,,,,,,,,
110520_proxOrg_FFU,C08,32,2832.6871,0,518.97,299.942,228.7316,0.7626,465.7011
,,,,,,,,,
110520_proxOrg_FFU,C09,1,3056.5044,7,751.5492,255.2327,240.5852,0.9426,317.2171
,,,,,,,,,
110520_proxOrg_FFU,C09,2,9336.8381,17,645.0985,428.2829,386.403,0.9022,670.3946
,,,,,,,,,
110520_proxOrg_FFU,C09,3,1809.9068,1,566.2744,175.0816,167.6147,0.9574,374.2741
,,,,,,,,,
110520_proxOrg_FFU,C09,4,20174.7583,18,638.5673,864.9128,668.1582,0.7725,504.1421
,,,,,,,,,
110520_proxOrg_FFU,C09,5,2300.0451,0,611.3853,210.4676,201.3894,0.9569,389.0701
,,,,,,,,,
110520_proxOrg_FFU,C09,6,2258.0794,0,639.5042,231.0361,213.8873,0.9258,203.6603
,,,,,,,,,
110520_proxOrg_FFU,C09,7,4920.2135,3,652.1841,347.6284,322.5467,0.9278,101.6554
,,,,,,,,,
110520_proxOrg_FFU,C09,8,44917.8636,40,683.8664,1778.6051,1062.2832,0.5973,239.6069
,,,,,,,,,
110520_proxOrg_FFU,C09,9,7654.4426,9,710.093,488.2698,384.367,0.7872,297.3143
,,,,,,,,,
110520_proxOrg_FFU,C09,10,1838.9601,2,648.007,178.1936,171.2165,0.9608,718.8779
,,,,,,,,,
110520_proxOrg_FFU,C09,11,2726.6968,5,874.9499,219.7604,207.4397,0.9439,612.8557
,,,,,,,,,
110520_proxOrg_FFU,C09,12,39131.4343,35,642.9511,1351.6724,878.7393,0.6501,239.5915
,,,,,,,,,
110520_proxOrg_FFU,C09,13,1647.4241,1,606.5376,173.6884,167.9933,0.9672,472.3645
,,,,,,,,,
110520_proxOrg_FFU,C09,14,11681.5391,2,625.4459,599.0983,460.3162,0.7683,112.0919
,,,,,,,,,
110520_proxOrg_FFU,C09,15,1048.0673,0,543.2207,159.804,148.8041,0.9312,226.8974
,,,,,,,,,
110520_proxOrg_FFU,C09,16,1221.3105,1,553.1216,140.7762,136.5119,0.9697,77.9154
,,,,,,,,,
110520_proxOrg_FFU,C09,17,24756.5558,25,630.1313,1196.7728,732.6596,0.6122,106.1245
,,,,,,,,,
110520_proxOrg_FFU,C09,18,810.2615,3,738.6215,111.6879,108.6619,0.9729,268.8269
,,,,,,,,,
110520_proxOrg_FFU,C09,19,5079.4681,8,667.6043,351.1701,309.7726,0.8821,378.0774
,,,,,,,,,
110520_proxOrg_FFU,C09,20,9499.8589,6,692.5892,513.8038,471.4578,0.9176,392.1271
,,,,,,,,,
110520_proxOrg_FFU,C09,21,18667.22,16,672.5474,823.9537,611.9534,0.7427,344.7305
,,,,,,,,,
110520_proxOrg_FFU,C09,22,24087.7942,39,638.1494,860.6592,656.5479,0.7628,123.2749
,,,,,,,,,
110520_proxOrg_FFU,C09,23,16574.8515,17,620.3261,666.377,570.4693,0.8561,278.871
,,,,,,,,,
110520_proxOrg_FFU,C09,24,10541.4699,6,634.2238,568.6599,475.2764,0.8358,378.4576
,,,,,,,,,
110520_proxOrg_FFU,C09,25,17270.5142,26,688.8314,1018.0452,631.3264,0.6201,566.1425
,,,,,,,,,
110520_proxOrg_FFU,C09,26,30265.3656,36,651.4767,1273.3948,882.6583,0.6932,331.8363
,,,,,,,,,
110520_proxOrg_FFU,C09,27,1250.3637,1,710.6743,140.0948,135.9553,0.9705,162.091
,,,,,,,,,
110520_proxOrg_FFU,C09,28,44707.4969,39,631.566,1695.4895,1131.2845,0.6672,128.9428
,,,,,,,,,
110520_proxOrg_FFU,C09,29,916.2519,1,565.4615,129.2919,123.6667,0.9565,449.4343
,,,,,,,,,
110520_proxOrg_FFU,C09,30,38312.0264,50,619.5796,1668.7223,968.3211,0.5803,148.847
,,,,,,,,,
110520_proxOrg_FFU,C09,31,825.8642,3,994.8541,107.9682,104.7755,0.9704,37.2635
,,,,,,,,,
110520_proxOrg_FFU,C09,32,712.8795,0,527.2249,100.0256,98.0901,0.9806,182.4125
,,,,,,,,,
110520_proxOrg_FFU,C09,33,15151.7826,14,672.004,672.3746,550.4482,0.8187,379.7418
,,,,,,,,,
110520_proxOrg_FFU,C09,34,4661.4248,6,650.8777,263.089,253.2688,0.9627,181.2535
,,,,,,,,,
110520_proxOrg_FFU,C09,35,2940.2916,0,518.4531,457.506,281.0925,0.6144,107.404
,,,,,,,,,
110520_proxOrg_FFU,C09,36,1673.2492,0,615.3852,162.0998,159.1177,0.9816,17.1997
,,,,,,,,,
110520_proxOrg_FFU,C09,37,8075.176,4,657.7945,488.2698,422.9107,0.8661,50.1287
,,,,,,,,,
110520_proxOrg_FFU,C09,38,1239.6033,1,532,137.9464,133.9037,0.9707,236.8833
,,,,,,,,,
110520_proxOrg_FFU,C09,39,33745.8316,40,582.9139,1108.0409,841.9578,0.7599,159.4788
,,,,,,,,,
110520_proxOrg_FFU,C09,40,5940.3037,5,595.1191,413.0105,365.3074,0.8845,168.6417
,,,,,,,,,
110520_proxOrg_FFU,C09,41,10385.4435,15,610.1192,518.7514,442.7726,0.8535,335.0513
,,,,,,,,,
110520_proxOrg_FFU,C09,42,1906.2128,2,652.9063,185.6634,180.5605,0.9725,303.5611
,,,,,,,,,
110520_proxOrg_FFU,C09,43,2823.0027,3,659.8266,252.5683,237.8527,0.9417,316.6811
,,,,,,,,,
110520_proxOrg_FFU,C09,44,54096.5232,55,614.0783,1365.4651,974.4808,0.7137,104.7145
,,,,,,,,,
110520_proxOrg_FFU,C10,1,2643.3033,6,557.1262,332.3202,278.3482,0.8376,22.8106
,,,,,,,,,
110520_proxOrg_FFU,C10,2,1392.4016,1,731.9668,148.3197,143.819,0.9697,111.2466
,,,,,,,,,
110520_proxOrg_FFU,C10,3,1136.841,1,582.6536,129.7953,126.8274,0.9771,105.1725
,,,,,,,,,
110520_proxOrg_FFU,C10,4,16619.5073,31,703.6694,706.8454,573.9308,0.812,116.1048
,,,,,,,,,
110520_proxOrg_FFU,C10,5,6897.9833,7,751.6067,434.8628,378.9407,0.8714,612.8664
,,,,,,,,,
110520_proxOrg_FFU,C10,6,753.2312,1,635.7393,101.4926,99.8608,0.9839,73.8825
,,,,,,,,,
110520_proxOrg_FFU,C10,7,1436.5194,2,893.4562,226.4266,187.9985,0.8303,669.6154
,,,,,,,,,
110520_proxOrg_FFU,C10,8,3497.6826,5,822.086,241.8085,230.7691,0.9543,849.9273
,,,,,,,,,
110520_proxOrg_FFU,C10,9,1131.9988,1,842.538,160.0989,159.7363,0.9977,8.3142
,,,,,,,,,
110520_proxOrg_FFU,C10,10,63454.3442,50,688.4638,2731.4084,1290.1126,0.4723,266.5525
,,,,,,,,,
110520_proxOrg_FFU,C10,11,3577.3099,4,763.7917,270.5714,244.2627,0.9028,425.3524
,,,,,,,,,
110520_proxOrg_FFU,C10,12,7120.1865,4,698.6829,503.4305,396.3139,0.7872,415.8491
,,,,,,,,,
110520_proxOrg_FFU,C10,13,9342.7564,10,603.4299,527.8788,426.8068,0.8085,533.0536
,,,,,,,,,
110520_proxOrg_FFU,C10,14,16624.8875,9,634.6297,925.103,644.4173,0.6966,119.2593
,,,,,,,,,
110520_proxOrg_FFU,C10,15,1646.3481,4,903.2846,247.6765,209.3916,0.8454,683.2969
,,,,,,,,,
110520_proxOrg_FFU,C10,16,916.7899,1,712.8996,126.4316,123.1709,0.9742,532.5274
,,,,,,,,,
110520_proxOrg_FFU,C10,17,2213.4235,2,786.6237,207.4904,197.1467,0.9501,135.9038
,,,,,,,,,
110520_proxOrg_FFU,C10,18,1171.2744,2,878.1433,140.1253,134.7935,0.9619,335.5333
,,,,,,,,,
110520_proxOrg_FFU,C10,19,13913.7934,10,637.0383,752.3782,549.9757,0.731,229.7026
,,,,,,,,,
110520_proxOrg_FFU,C10,20,552.0108,1,561.6238,100.5595,98.3988,0.9785,66.7532
,,,,,,,,,
110520_proxOrg_FFU,C10,21,1428.9871,6,730.8302,143.8144,139.3383,0.9689,473.0836
,,,,,,,,,
110520_proxOrg_FFU,C10,22,1114.2441,1,611.493,136.8786,132.0699,0.9649,267.1733
,,,,,,,,,
110520_proxOrg_FFU,C10,23,6999.6695,9,668.3004,582.618,460.9832,0.7912,127.0125
,,,,,,,,,
110520_proxOrg_FFU,C10,24,9318.5454,15,627.1694,605.2306,455.4121,0.7525,87.967
,,,,,,,,,
110520_proxOrg_FFU,C10,25,824.7881,3,1579.3027,107.3606,105.6598,0.9842,150.8534
,,,,,,,,,
110520_proxOrg_FFU,C10,26,26908.6448,31,673.4909,1486.6721,835.9832,0.5623,434.2453
,,,,,,,,,
110520_proxOrg_FFU,C10,27,2796.1016,2,553.5247,311.2788,261.959,0.8416,532.1809
,,,,,,,,,
110520_proxOrg_FFU,C10,28,5536.787,6,668.0805,363.6917,339.504,0.9335,442.1151
,,,,,,,,,
110520_proxOrg_FFU,C10,29,687.5924,0,529.2715,100.529,98.7454,0.9823,56.2204
,,,,,,,,,
110520_proxOrg_FFU,C10,30,1597.3881,0,531.1957,157.8462,152.7253,0.9676,114.381
,,,,,,,,,
110520_proxOrg_FFU,C10,31,43438.3024,52,660.0006,1773.3448,988.6311,0.5575,707.1602
,,,,,,,,,
110520_proxOrg_FFU,C10,32,532.642,0,527.6323,88.3633,86.4253,0.9781,281.9515
,,,,,,,,,
110520_proxOrg_FFU,C10,33,935.6207,0,520.5865,126.8918,121.9507,0.9611,254.8957
,,,,,,,,,
110520_proxOrg_FFU,C10,34,44272.2369,35,619.7027,1251.2298,949.5588,0.7589,204.8006
,,,,,,,,,
110520_proxOrg_FFU,C10,35,14938.7258,19,637.6565,1085.1892,689.7498,0.6356,427.6261
,,,,,,,,,
110520_proxOrg_FFU,C10,36,1714.6769,1,740.1017,167.9246,161.2007,0.96,173.8757
,,,,,,,,,
110520_proxOrg_FFU,C10,37,7269.2186,9,679.5108,511.0604,421.5339,0.8248,355.0407
,,,,,,,,,
110520_proxOrg_FFU,C10,38,1724.3613,0,522.5002,158.1285,153.4066,0.9701,190.8223
,,,,,,,,,
110520_proxOrg_FFU,C10,39,1019.0141,0,529.2339,160.2463,153.9755,0.9609,9.9804
,,,,,,,,,
110520_proxOrg_FFU,C10,40,11660.0182,10,631.5727,663.4989,521.481,0.786,221.8624
,,,,,,,,,
110520_proxOrg_FFU,C10,41,1742.6541,1,601.5162,174.4434,167.2729,0.9589,236.9424
,,,,,,,,,
110520_proxOrg_FFU,C10,42,34009.4625,35,628.1887,1143.4395,840.8973,0.7354,278.9253
,,,,,,,,,
110520_proxOrg_FFU,C10,43,1817.9772,2,603.9574,171.1103,165.658,0.9681,257.844
,,,,,,,,,
110520_proxOrg_FFU,C10,44,2164.4635,2,542.5881,238.4322,223.6899,0.9382,288.3144
,,,,,,,,,
110520_proxOrg_FFU,C10,45,1288.0253,0,557.2962,134.0488,130.7599,0.9755,78.3591
